lang,century_ah,death_ah,author_uri,author_translit,author_name,book_uri,title_translit,title_ar,genre_tags,n_versions,version_ids,version_files,book_path,book_yml,tafsir_flag,tafsir_reason
AR,1425,1420,1420CaliTantawi,CaliTantawi,Ibn Fulān al-Fulānī,1420CaliTantawi.SuwarWaKhawatir,SuwarWaKhawatir,Kitāb al-Muʾallif,"src@keyword, src@keyword, src@keyword",1,ShamAY0031975-ara1,1420CaliTantawi.SuwarWaKhawatir.ShamAY0031975-ara1,/Volumes/LaCie/openiti_corpus/AR/1425AH/data/1420CaliTantawi/1420CaliTantawi.SuwarWaKhawatir,/Volumes/LaCie/openiti_corpus/AR/1425AH/data/1420CaliTantawi/1420CaliTantawi.SuwarWaKhawatir/1420CaliTantawi.SuwarWaKhawatir.yml,0,
AR,1425,1420,1420CaliTantawi,CaliTantawi,Ibn Fulān al-Fulānī,1420CaliTantawi.TacrifCamm,TacrifCamm,Kitāb al-Muʾallif,"src@keyword, src@keyword, src@keyword",2,Sham19Y0037562-ara1 | ShamAY0000986-ara1,1420CaliTantawi.TacrifCamm.Sham19Y0037562-ara1 | 1420CaliTantawi.TacrifCamm.ShamAY0000986-ara1,/Volumes/LaCie/openiti_corpus/AR/1425AH/data/1420CaliTantawi/1420CaliTantawi.TacrifCamm,/Volumes/LaCie/openiti_corpus/AR/1425AH/data/1420CaliTantawi/1420CaliTantawi.TacrifCamm/1420CaliTantawi.TacrifCamm.yml,0,
AR,1425,1420,1420IbnBaz,IbnBaz,Ibn Fulān al-Fulānī,1420IbnBaz.FatawaNurCalaDarb,FatawaNurCalaDarb,Kitāb al-Muʾallif,"src@keyword, src@keyword, src@keyword",2,Shamela0000107-ara1 | Shamela0008380-ara1,1420IbnBaz.FatawaNurCalaDarb.Shamela0000107-ara1 | 1420IbnBaz.FatawaNurCalaDarb.Shamela0008380-ara1,/Volumes/LaCie/openiti_corpus/AR/1425AH/data/1420IbnBaz/1420IbnBaz.FatawaNurCalaDarb,/Volumes/LaCie/openiti_corpus/AR/1425AH/data/1420IbnBaz/1420IbnBaz.FatawaNurCalaDarb/1420IbnBaz.FatawaNurCalaDarb.yml,0,
AR,1425,1420,1420IbnBaz,IbnBaz,Ibn Fulān al-Fulānī,1420IbnBaz.MajmucFatawa,MajmucFatawa,Kitāb al-Muʾallif,"src@keyword, src@keyword, src@keyword",1,Shamela0021537-ara1,1420IbnBaz.MajmucFatawa.Shamela0021537-ara1,/Volumes/LaCie/openiti_corpus/AR/1425AH/data/1420IbnBaz/1420IbnBaz.MajmucFatawa,/Volumes/LaCie/openiti_corpus/AR/1425AH/data/1420IbnBaz/1420IbnBaz.MajmucFatawa/1420IbnBaz.MajmucFatawa.yml,0,
AR,1425,1420,1420JawadShubbar,JawadShubbar,Ibn Fulān al-Fulānī,1420JawadShubbar.AdabTaff,AdabTaff,Kitāb al-Muʾallif,"src@keyword, src@keyword, src@keyword",1,Rafed0000230Vols-ara1,1420JawadShubbar.AdabTaff.Rafed0000230Vols-ara1,/Volumes/LaCie/openiti_corpus/AR/1425AH/data/1420JawadShubbar/1420JawadShubbar.AdabTaff,/Volumes/LaCie/openiti_corpus/AR/1425AH/data/1420JawadShubbar/1420JawadShubbar.AdabTaff/1420JawadShubbar.AdabTaff.yml,0,
AR,1425,1420,1420MuhammadNasirDinAlbani,MuhammadNasirDinAlbani,Ibn Fulān al-Fulānī,1420MuhammadNasirDinAlbani.DacifAdabMufrad,DacifAdabMufrad,Kitāb al-Muʾallif,"src@keyword, src@keyword, src@keyword",1,Shamela0001346-ara1,1420MuhammadNasirDinAlbani.DacifAdabMufrad.Shamela0001346-ara1,/Volumes/LaCie/openiti_corpus/AR/1425AH/data/1420MuhammadNasirDinAlbani/1420MuhammadNasirDinAlbani.DacifAdabMufrad,/Volumes/LaCie/openiti_corpus/AR/1425AH/data/1420MuhammadNasirDinAlbani/1420MuhammadNasirDinAlbani.DacifAdabMufrad/1420MuhammadNasirDinAlbani.DacifAdabMufrad.yml,0,
AR,1425,1420,1420MuhammadNasirDinAlbani,MuhammadNasirDinAlbani,Ibn Fulān al-Fulānī,1420MuhammadNasirDinAlbani.SahihAdabMufrad,SahihAdabMufrad,Kitāb al-Muʾallif,"src@keyword, src@keyword, src@keyword",1,Shamela0001341-ara1,1420MuhammadNasirDinAlbani.SahihAdabMufrad.Shamela0001341-ara1,/Volumes/LaCie/openiti_corpus/AR/1425AH/data/1420MuhammadNasirDinAlbani/1420MuhammadNasirDinAlbani.SahihAdabMufrad,/Volumes/LaCie/openiti_corpus/AR/1425AH/data/1420MuhammadNasirDinAlbani/1420MuhammadNasirDinAlbani.SahihAdabMufrad/1420MuhammadNasirDinAlbani.SahihAdabMufrad.yml,0,
AR,1425,1420,1420MuhammadNasirDinAlbani,MuhammadNasirDinAlbani,Ibn Fulān al-Fulānī,1420MuhammadNasirDinAlbani.SahihWaDacifSunanTirmidhi,SahihWaDacifSunanTirmidhi,Ṣaḥīḥ wa-ḍaʿīf Sunan al-Tirmiḏī,"src@keyword, src@keyword, src@keyword",1,Shamela0000782-ara1,1420MuhammadNasirDinAlbani.SahihWaDacifSunanTirmidhi.Shamela0000782-ara1,/Volumes/LaCie/openiti_corpus/AR/1425AH/data/1420MuhammadNasirDinAlbani/1420MuhammadNasirDinAlbani.SahihWaDacifSunanTirmidhi,/Volumes/LaCie/openiti_corpus/AR/1425AH/data/1420MuhammadNasirDinAlbani/1420MuhammadNasirDinAlbani.SahihWaDacifSunanTirmidhi/1420MuhammadNasirDinAlbani.SahihWaDacifSunanTirmidhi.yml,0,
AR,1425,1420,1420MustafaAhmadZarqa,MustafaAhmadZarqa,Ibn Fulān al-Fulānī,1420MustafaAhmadZarqa.MadkhalFiqhi,MadkhalFiqhi,Kitāb al-Muʾallif,"src@keyword, src@keyword, src@keyword",1,Kraken210323052137-ara1,1420MustafaAhmadZarqa.MadkhalFiqhi.Kraken210323052137-ara1.completed,/Volumes/LaCie/openiti_corpus/AR/1425AH/data/1420MustafaAhmadZarqa/1420MustafaAhmadZarqa.MadkhalFiqhi,/Volumes/LaCie/openiti_corpus/AR/1425AH/data/1420MustafaAhmadZarqa/1420MustafaAhmadZarqa.MadkhalFiqhi/1420MustafaAhmadZarqa.MadkhalFiqhi.yml,0,
AR,1425,1420,1420ShukriCayyad,ShukriCayyad,Ibn Fulān al-Fulānī,1420ShukriCayyad.KitabAristutalisFiShicr,KitabAristutalisFiShicr,Kitāb Arisṭūṭalis fī al-šiʿr,"src@keyword, src@keyword, src@keyword",1,GRAR000017-ara1,1420ShukriCayyad.KitabAristutalisFiShicr.GRAR000017-ara1,/Volumes/LaCie/openiti_corpus/AR/1425AH/data/1420ShukriCayyad/1420ShukriCayyad.KitabAristutalisFiShicr,/Volumes/LaCie/openiti_corpus/AR/1425AH/data/1420ShukriCayyad/1420ShukriCayyad.KitabAristutalisFiShicr/1420ShukriCayyad.KitabAristutalisFiShicr.yml,0,
AR,1425,1421,1421HamdJasir,HamdJasir,Ibn Fulān al-Fulānī,1421HamdJasir.MucjamQabailMCS,MucjamQabailMCS,Kitāb al-Muʾallif,"src@keyword, src@keyword, src@keyword",1,Shamela0026574-ara1,1421HamdJasir.MucjamQabailMCS.Shamela0026574-ara1,/Volumes/LaCie/openiti_corpus/AR/1425AH/data/1421HamdJasir/1421HamdJasir.MucjamQabailMCS,/Volumes/LaCie/openiti_corpus/AR/1425AH/data/1421HamdJasir/1421HamdJasir.MucjamQabailMCS/1421HamdJasir.MucjamQabailMCS.yml,0,
AR,1425,1421,1421MuhammadCuthaymin,MuhammadCuthaymin,Ibn Fulān al-Fulānī,1421MuhammadCuthaymin.FatawaArkanIslam,FatawaArkanIslam,Kitāb al-Muʾallif,"src@keyword, src@keyword, src@keyword",1,Shamela0009924-ara1,1421MuhammadCuthaymin.FatawaArkanIslam.Shamela0009924-ara1,/Volumes/LaCie/openiti_corpus/AR/1425AH/data/1421MuhammadCuthaymin/1421MuhammadCuthaymin.FatawaArkanIslam,/Volumes/LaCie/openiti_corpus/AR/1425AH/data/1421MuhammadCuthaymin/1421MuhammadCuthaymin.FatawaArkanIslam/1421MuhammadCuthaymin.FatawaArkanIslam.yml,0,
AR,1425,1421,1421MuhammadCuthaymin,MuhammadCuthaymin,Ibn Fulān al-Fulānī,1421MuhammadCuthaymin.FatawaNurCalaDarb,FatawaNurCalaDarb,Kitāb al-Muʾallif,"src@keyword, src@keyword, src@keyword",1,Shamela0002300-ara1,1421MuhammadCuthaymin.FatawaNurCalaDarb.Shamela0002300-ara1,/Volumes/LaCie/openiti_corpus/AR/1425AH/data/1421MuhammadCuthaymin/1421MuhammadCuthaymin.FatawaNurCalaDarb,/Volumes/LaCie/openiti_corpus/AR/1425AH/data/1421MuhammadCuthaymin/1421MuhammadCuthaymin.FatawaNurCalaDarb/1421MuhammadCuthaymin.FatawaNurCalaDarb.yml,0,
AR,1425,1421,1421MuhammadCuthaymin,MuhammadCuthaymin,Ibn Fulān al-Fulānī,1421MuhammadCuthaymin.MajmucFatawa,MajmucFatawa,Kitāb al-Muʾallif,"src@keyword, src@keyword, src@keyword",1,Shamela0012293-ara1,1421MuhammadCuthaymin.MajmucFatawa.Shamela0012293-ara1,/Volumes/LaCie/openiti_corpus/AR/1425AH/data/1421MuhammadCuthaymin/1421MuhammadCuthaymin.MajmucFatawa,/Volumes/LaCie/openiti_corpus/AR/1425AH/data/1421MuhammadCuthaymin/1421MuhammadCuthaymin.MajmucFatawa/1421MuhammadCuthaymin.MajmucFatawa.yml,0,
AR,1425,1421,1421MuhammadHadiAmini,MuhammadHadiAmini,Ibn Fulān al-Fulānī,1421MuhammadHadiAmini.MucjamMatbucatNajafiyya,MucjamMatbucatNajafiyya,Kitāb al-Muʾallif,"src@keyword, src@keyword, src@keyword",2,Shia003421-ara1 | Zaydiyya0000225-ara1,1421MuhammadHadiAmini.MucjamMatbucatNajafiyya.Shia003421-ara1.completed | 1421MuhammadHadiAmini.MucjamMatbucatNajafiyya.Zaydiyya0000225-ara1,/Volumes/LaCie/openiti_corpus/AR/1425AH/data/1421MuhammadHadiAmini/1421MuhammadHadiAmini.MucjamMatbucatNajafiyya,/Volumes/LaCie/openiti_corpus/AR/1425AH/data/1421MuhammadHadiAmini/1421MuhammadHadiAmini.MucjamMatbucatNajafiyya/1421MuhammadHadiAmini.MucjamMatbucatNajafiyya.yml,0,
AR,1425,1422,1422CabdCazizSalman,CabdCazizSalman,Ibn Fulān al-Fulānī,1422CabdCazizSalman.IqazUliHimam,IqazUliHimam,Kitāb al-Muʾallif,"src@keyword, src@keyword, src@keyword",1,ShamAY0035000-ara1,1422CabdCazizSalman.IqazUliHimam.ShamAY0035000-ara1,/Volumes/LaCie/openiti_corpus/AR/1425AH/data/1422CabdCazizSalman/1422CabdCazizSalman.IqazUliHimam,/Volumes/LaCie/openiti_corpus/AR/1425AH/data/1422CabdCazizSalman/1422CabdCazizSalman.IqazUliHimam/1422CabdCazizSalman.IqazUliHimam.yml,0,
AR,1425,1422,1422CabdCazizSalman,CabdCazizSalman,Ibn Fulān al-Fulānī,1422CabdCazizSalman.MajmucatQasaid,MajmucatQasaid,Kitāb al-Muʾallif,"src@keyword, src@keyword, src@keyword",2,Sham19Y0038155-ara1 | ShamAY0001268-ara1,1422CabdCazizSalman.MajmucatQasaid.Sham19Y0038155-ara1 | 1422CabdCazizSalman.MajmucatQasaid.ShamAY0001268-ara1,/Volumes/LaCie/openiti_corpus/AR/1425AH/data/1422CabdCazizSalman/1422CabdCazizSalman.MajmucatQasaid,/Volumes/LaCie/openiti_corpus/AR/1425AH/data/1422CabdCazizSalman/1422CabdCazizSalman.MajmucatQasaid/1422CabdCazizSalman.MajmucatQasaid.yml,0,
AR,1425,1422,1422MuhammadSalimMuhaysin,MuhammadSalimMuhaysin,Ibn Fulān al-Fulānī,1422MuhammadSalimMuhaysin.MucjamHuffazQuran,MucjamHuffazQuran,Kitāb al-Muʾallif,"src@keyword, src@keyword, src@keyword",1,Shamela0038067-ara1,1422MuhammadSalimMuhaysin.MucjamHuffazQuran.Shamela0038067-ara1.completed,/Volumes/LaCie/openiti_corpus/AR/1425AH/data/1422MuhammadSalimMuhaysin/1422MuhammadSalimMuhaysin.MucjamHuffazQuran,/Volumes/LaCie/openiti_corpus/AR/1425AH/data/1422MuhammadSalimMuhaysin/1422MuhammadSalimMuhaysin.MucjamHuffazQuran/1422MuhammadSalimMuhaysin.MucjamHuffazQuran.yml,0,
AR,1425,1422,1422MuqbilWadici,MuqbilWadici,Ibn Fulān al-Fulānī,1422MuqbilWadici.RijalHakim,RijalHakim,Kitāb al-Muʾallif,"src@keyword, src@keyword, src@keyword",1,Shamela0029742-ara1,1422MuqbilWadici.RijalHakim.Shamela0029742-ara1.completed,/Volumes/LaCie/openiti_corpus/AR/1425AH/data/1422MuqbilWadici/1422MuqbilWadici.RijalHakim,/Volumes/LaCie/openiti_corpus/AR/1425AH/data/1422MuqbilWadici/1422MuqbilWadici.RijalHakim/1422MuqbilWadici.RijalHakim.yml,0,
AR,1425,1422,1422MuqbilWadici,MuqbilWadici,Ibn Fulān al-Fulānī,1422MuqbilWadici.TarajimRijal,TarajimRijal,Kitāb al-Muʾallif,"src@keyword, src@keyword, src@keyword",1,Shamela0029879-ara1,1422MuqbilWadici.TarajimRijal.Shamela0029879-ara1,/Volumes/LaCie/openiti_corpus/AR/1425AH/data/1422MuqbilWadici/1422MuqbilWadici.TarajimRijal,/Volumes/LaCie/openiti_corpus/AR/1425AH/data/1422MuqbilWadici/1422MuqbilWadici.TarajimRijal/1422MuqbilWadici.TarajimRijal.yml,0,
AR,1425,1423,1423CabbasAhmadSaqr,CabbasAhmadSaqr,Ibn Fulān al-Fulānī,1423CabbasAhmadSaqr.JamicAhadith,JamicAhadith,Kitāb al-Muʾallif,"src@keyword, src@keyword, src@keyword",1,JK009390-ara1,1423CabbasAhmadSaqr.JamicAhadith.JK009390-ara1.completed,/Volumes/LaCie/openiti_corpus/AR/1425AH/data/1423CabbasAhmadSaqr/1423CabbasAhmadSaqr.JamicAhadith,/Volumes/LaCie/openiti_corpus/AR/1425AH/data/1423CabbasAhmadSaqr/1423CabbasAhmadSaqr.JamicAhadith/1423CabbasAhmadSaqr.JamicAhadith.yml,0,
AR,1425,1423,1423CabdAllahAlBassam,CabdAllahAlBassam,Ibn Fulān al-Fulānī,1423CabdAllahAlBassam.KhizanatTawarikhNajdiyya,KhizanatTawarikhNajdiyya,Kitāb al-Muʾallif,"src@keyword, src@keyword, src@keyword",1,Rafed0002163Vols-ara1,1423CabdAllahAlBassam.KhizanatTawarikhNajdiyya.Rafed0002163Vols-ara1,/Volumes/LaCie/openiti_corpus/AR/1425AH/data/1423CabdAllahAlBassam/1423CabdAllahAlBassam.KhizanatTawarikhNajdiyya,/Volumes/LaCie/openiti_corpus/AR/1425AH/data/1423CabdAllahAlBassam/1423CabdAllahAlBassam.KhizanatTawarikhNajdiyya/1423CabdAllahAlBassam.KhizanatTawarikhNajdiyya.yml,0,
AR,1425,1423,1423ShawqiCabdHakim,ShawqiCabdHakim,Ibn Fulān al-Fulānī,1423ShawqiCabdHakim.AmiraDhatHimma,AmiraDhatHimma,Kitāb al-Muʾallif,"src@keyword, src@keyword, src@keyword",1,Hindawi059495261-ara1,1423ShawqiCabdHakim.AmiraDhatHimma.Hindawi059495261-ara1,/Volumes/LaCie/openiti_corpus/AR/1425AH/data/1423ShawqiCabdHakim/1423ShawqiCabdHakim.AmiraDhatHimma,/Volumes/LaCie/openiti_corpus/AR/1425AH/data/1423ShawqiCabdHakim/1423ShawqiCabdHakim.AmiraDhatHimma/1423ShawqiCabdHakim.AmiraDhatHimma.yml,0,
AR,1425,1423,1423ShawqiCabdHakim,ShawqiCabdHakim,Ibn Fulān al-Fulānī,1423ShawqiCabdHakim.BayrutBakaLaylan,BayrutBakaLaylan,Kitāb al-Muʾallif,"src@keyword, src@keyword, src@keyword",1,Hindawi063702581-ara1,1423ShawqiCabdHakim.BayrutBakaLaylan.Hindawi063702581-ara1,/Volumes/LaCie/openiti_corpus/AR/1425AH/data/1423ShawqiCabdHakim/1423ShawqiCabdHakim.BayrutBakaLaylan,/Volumes/LaCie/openiti_corpus/AR/1425AH/data/1423ShawqiCabdHakim/1423ShawqiCabdHakim.BayrutBakaLaylan/1423ShawqiCabdHakim.BayrutBakaLaylan.yml,0,
AR,1425,1423,1423ShawqiCabdHakim,ShawqiCabdHakim,Ibn Fulān al-Fulānī,1423ShawqiCabdHakim.CazizaWaYunus,CazizaWaYunus,Kitāb al-Muʾallif,"src@keyword, src@keyword, src@keyword",1,Hindawi068393083-ara1,1423ShawqiCabdHakim.CazizaWaYunus.Hindawi068393083-ara1,/Volumes/LaCie/openiti_corpus/AR/1425AH/data/1423ShawqiCabdHakim/1423ShawqiCabdHakim.CazizaWaYunus,/Volumes/LaCie/openiti_corpus/AR/1425AH/data/1423ShawqiCabdHakim/1423ShawqiCabdHakim.CazizaWaYunus/1423ShawqiCabdHakim.CazizaWaYunus.yml,0,
AR,1425,1423,1423ShawqiCabdHakim,ShawqiCabdHakim,Ibn Fulān al-Fulānī,1423ShawqiCabdHakim.HasanWaNacima,HasanWaNacima,Kitāb al-Muʾallif,"src@keyword, src@keyword, src@keyword",1,Hindawi069041583-ara1,1423ShawqiCabdHakim.HasanWaNacima.Hindawi069041583-ara1,/Volumes/LaCie/openiti_corpus/AR/1425AH/data/1423ShawqiCabdHakim/1423ShawqiCabdHakim.HasanWaNacima,/Volumes/LaCie/openiti_corpus/AR/1425AH/data/1423ShawqiCabdHakim/1423ShawqiCabdHakim.HasanWaNacima/1423ShawqiCabdHakim.HasanWaNacima.yml,0,
AR,1425,1423,1423ShawqiCabdHakim,ShawqiCabdHakim,Ibn Fulān al-Fulānī,1423ShawqiCabdHakim.HikayatShacbiyya,HikayatShacbiyya,Kitāb al-Muʾallif,"src@keyword, src@keyword, src@keyword",1,Hindawi064839393-ara1,1423ShawqiCabdHakim.HikayatShacbiyya.Hindawi064839393-ara1,/Volumes/LaCie/openiti_corpus/AR/1425AH/data/1423ShawqiCabdHakim/1423ShawqiCabdHakim.HikayatShacbiyya,/Volumes/LaCie/openiti_corpus/AR/1425AH/data/1423ShawqiCabdHakim/1423ShawqiCabdHakim.HikayatShacbiyya/1423ShawqiCabdHakim.HikayatShacbiyya.yml,0,
AR,1425,1423,1423ShawqiCabdHakim,ShawqiCabdHakim,Ibn Fulān al-Fulānī,1423ShawqiCabdHakim.MadkhalLiDirasatFulklur,MadkhalLiDirasatFulklur,Kitāb al-Muʾallif,"src@keyword, src@keyword, src@keyword",1,Hindawi074636907-ara1,1423ShawqiCabdHakim.MadkhalLiDirasatFulklur.Hindawi074636907-ara1,/Volumes/LaCie/openiti_corpus/AR/1425AH/data/1423ShawqiCabdHakim/1423ShawqiCabdHakim.MadkhalLiDirasatFulklur,/Volumes/LaCie/openiti_corpus/AR/1425AH/data/1423ShawqiCabdHakim/1423ShawqiCabdHakim.MadkhalLiDirasatFulklur/1423ShawqiCabdHakim.MadkhalLiDirasatFulklur.yml,0,
AR,1425,1423,1423ShawqiCabdHakim,ShawqiCabdHakim,Ibn Fulān al-Fulānī,1423ShawqiCabdHakim.RajulWaMara,RajulWaMara,Kitāb al-Muʾallif,"src@keyword, src@keyword, src@keyword",1,Hindawi064841842-ara1,1423ShawqiCabdHakim.RajulWaMara.Hindawi064841842-ara1,/Volumes/LaCie/openiti_corpus/AR/1425AH/data/1423ShawqiCabdHakim/1423ShawqiCabdHakim.RajulWaMara,/Volumes/LaCie/openiti_corpus/AR/1425AH/data/1423ShawqiCabdHakim/1423ShawqiCabdHakim.RajulWaMara/1423ShawqiCabdHakim.RajulWaMara.yml,0,
AR,1425,1423,1423ShawqiCabdHakim,ShawqiCabdHakim,Ibn Fulān al-Fulānī,1423ShawqiCabdHakim.ShafiqaWaMutawalli,ShafiqaWaMutawalli,Kitāb al-Muʾallif,"src@keyword, src@keyword, src@keyword",1,Hindawi060638094-ara1,1423ShawqiCabdHakim.ShafiqaWaMutawalli.Hindawi060638094-ara1,/Volumes/LaCie/openiti_corpus/AR/1425AH/data/1423ShawqiCabdHakim/1423ShawqiCabdHakim.ShafiqaWaMutawalli,/Volumes/LaCie/openiti_corpus/AR/1425AH/data/1423ShawqiCabdHakim/1423ShawqiCabdHakim.ShafiqaWaMutawalli/1423ShawqiCabdHakim.ShafiqaWaMutawalli.yml,0,
AR,1425,1423,1423ShawqiCabdHakim,ShawqiCabdHakim,Ibn Fulān al-Fulānī,1423ShawqiCabdHakim.ShicrShacbiFulkluri,ShicrShacbiFulkluri,Kitāb al-Muʾallif,"src@keyword, src@keyword, src@keyword",1,Hindawi019494130-ara1,1423ShawqiCabdHakim.ShicrShacbiFulkluri.Hindawi019494130-ara1,/Volumes/LaCie/openiti_corpus/AR/1425AH/data/1423ShawqiCabdHakim/1423ShawqiCabdHakim.ShicrShacbiFulkluri,/Volumes/LaCie/openiti_corpus/AR/1425AH/data/1423ShawqiCabdHakim/1423ShawqiCabdHakim.ShicrShacbiFulkluri/1423ShawqiCabdHakim.ShicrShacbiFulkluri.yml,0,
AR,1425,1423,1423ShawqiCabdHakim,ShawqiCabdHakim,Ibn Fulān al-Fulānī,1423ShawqiCabdHakim.SiratBaniHilal,SiratBaniHilal,Kitāb al-Muʾallif,"src@keyword, src@keyword, src@keyword",1,Hindawi094025275-ara1,1423ShawqiCabdHakim.SiratBaniHilal.Hindawi094025275-ara1,/Volumes/LaCie/openiti_corpus/AR/1425AH/data/1423ShawqiCabdHakim/1423ShawqiCabdHakim.SiratBaniHilal,/Volumes/LaCie/openiti_corpus/AR/1425AH/data/1423ShawqiCabdHakim/1423ShawqiCabdHakim.SiratBaniHilal/1423ShawqiCabdHakim.SiratBaniHilal.yml,0,
AR,1425,1423,1423ShawqiCabdHakim,ShawqiCabdHakim,Ibn Fulān al-Fulānī,1423ShawqiCabdHakim.SiratMulukTabacina,SiratMulukTabacina,Kitāb al-Muʾallif,"src@keyword, src@keyword, src@keyword",1,Hindawi042740640-ara1,1423ShawqiCabdHakim.SiratMulukTabacina.Hindawi042740640-ara1,/Volumes/LaCie/openiti_corpus/AR/1425AH/data/1423ShawqiCabdHakim/1423ShawqiCabdHakim.SiratMulukTabacina,/Volumes/LaCie/openiti_corpus/AR/1425AH/data/1423ShawqiCabdHakim/1423ShawqiCabdHakim.SiratMulukTabacina/1423ShawqiCabdHakim.SiratMulukTabacina.yml,0,
AR,1425,1423,1423ShawqiCabdHakim,ShawqiCabdHakim,Ibn Fulān al-Fulānī,1423ShawqiCabdHakim.SiyarMalahimShacbiyyaWaCarabiyya,SiyarMalahimShacbiyyaWaCarabiyya,Kitāb al-Muʾallif,"src@keyword, src@keyword, src@keyword",1,Hindawi072518646-ara1,1423ShawqiCabdHakim.SiyarMalahimShacbiyyaWaCarabiyya.Hindawi072518646-ara1,/Volumes/LaCie/openiti_corpus/AR/1425AH/data/1423ShawqiCabdHakim/1423ShawqiCabdHakim.SiyarMalahimShacbiyyaWaCarabiyya,/Volumes/LaCie/openiti_corpus/AR/1425AH/data/1423ShawqiCabdHakim/1423ShawqiCabdHakim.SiyarMalahimShacbiyyaWaCarabiyya/1423ShawqiCabdHakim.SiyarMalahimShacbiyyaWaCarabiyya.yml,0,
AR,1425,1423,1423ShawqiCabdHakim,ShawqiCabdHakim,Ibn Fulān al-Fulānī,1423ShawqiCabdHakim.ZirSalimAbuLaylaMuhalhal,ZirSalimAbuLaylaMuhalhal,Kitāb al-Muʾallif,"src@keyword, src@keyword, src@keyword",1,Hindawi094614731-ara1,1423ShawqiCabdHakim.ZirSalimAbuLaylaMuhalhal.Hindawi094614731-ara1,/Volumes/LaCie/openiti_corpus/AR/1425AH/data/1423ShawqiCabdHakim/1423ShawqiCabdHakim.ZirSalimAbuLaylaMuhalhal,/Volumes/LaCie/openiti_corpus/AR/1425AH/data/1423ShawqiCabdHakim/1423ShawqiCabdHakim.ZirSalimAbuLaylaMuhalhal/1423ShawqiCabdHakim.ZirSalimAbuLaylaMuhalhal.yml,0,
AR,1425,1423,1423TharwatAbaza,TharwatAbaza,Ibn Fulān al-Fulānī,1423TharwatAbaza.AdamJadid,AdamJadid,Kitāb al-Muʾallif,"src@keyword, src@keyword, src@keyword",1,Hindawi048682737-ara1,1423TharwatAbaza.AdamJadid.Hindawi048682737-ara1,/Volumes/LaCie/openiti_corpus/AR/1425AH/data/1423TharwatAbaza/1423TharwatAbaza.AdamJadid,/Volumes/LaCie/openiti_corpus/AR/1425AH/data/1423TharwatAbaza/1423TharwatAbaza.AdamJadid/1423TharwatAbaza.AdamJadid.yml,0,
AR,1425,1423,1423TharwatAbaza,TharwatAbaza,Ibn Fulān al-Fulānī,1423TharwatAbaza.AhlamFiZahira,AhlamFiZahira,Kitāb al-Muʾallif,"src@keyword, src@keyword, src@keyword",1,Hindawi026824909-ara1,1423TharwatAbaza.AhlamFiZahira.Hindawi026824909-ara1,/Volumes/LaCie/openiti_corpus/AR/1425AH/data/1423TharwatAbaza/1423TharwatAbaza.AhlamFiZahira,/Volumes/LaCie/openiti_corpus/AR/1425AH/data/1423TharwatAbaza/1423TharwatAbaza.AhlamFiZahira/1423TharwatAbaza.AhlamFiZahira.yml,0,
AR,1425,1423,1423TharwatAbaza,TharwatAbaza,Ibn Fulān al-Fulānī,1423TharwatAbaza.AmalWaAqdar,AmalWaAqdar,Kitāb al-Muʾallif,"src@keyword, src@keyword, src@keyword",1,Hindawi090835903-ara1,1423TharwatAbaza.AmalWaAqdar.Hindawi090835903-ara1,/Volumes/LaCie/openiti_corpus/AR/1425AH/data/1423TharwatAbaza/1423TharwatAbaza.AmalWaAqdar,/Volumes/LaCie/openiti_corpus/AR/1425AH/data/1423TharwatAbaza/1423TharwatAbaza.AmalWaAqdar/1423TharwatAbaza.AmalWaAqdar.yml,0,
AR,1425,1423,1423TharwatAbaza,TharwatAbaza,Ibn Fulān al-Fulānī,1423TharwatAbaza.AmwajWalaShati,AmwajWalaShati,Kitāb al-Muʾallif,"src@keyword, src@keyword, src@keyword",1,Hindawi093647297-ara1,1423TharwatAbaza.AmwajWalaShati.Hindawi093647297-ara1,/Volumes/LaCie/openiti_corpus/AR/1425AH/data/1423TharwatAbaza/1423TharwatAbaza.AmwajWalaShati,/Volumes/LaCie/openiti_corpus/AR/1425AH/data/1423TharwatAbaza/1423TharwatAbaza.AmwajWalaShati/1423TharwatAbaza.AmwajWalaShati.yml,0,
AR,1425,1423,1423TharwatAbaza,TharwatAbaza,Ibn Fulān al-Fulānī,1423TharwatAbaza.AyyamKhadra,AyyamKhadra,Kitāb al-Muʾallif,"src@keyword, src@keyword, src@keyword",1,Hindawi030961350-ara1,1423TharwatAbaza.AyyamKhadra.Hindawi030961350-ara1,/Volumes/LaCie/openiti_corpus/AR/1425AH/data/1423TharwatAbaza/1423TharwatAbaza.AyyamKhadra,/Volumes/LaCie/openiti_corpus/AR/1425AH/data/1423TharwatAbaza/1423TharwatAbaza.AyyamKhadra/1423TharwatAbaza.AyyamKhadra.yml,0,
AR,1425,1423,1423TharwatAbaza,TharwatAbaza,Ibn Fulān al-Fulānī,1423TharwatAbaza.BariqFiSahab,BariqFiSahab,Kitāb al-Muʾallif,"src@keyword, src@keyword, src@keyword",1,Hindawi029638283-ara1,1423TharwatAbaza.BariqFiSahab.Hindawi029638283-ara1,/Volumes/LaCie/openiti_corpus/AR/1425AH/data/1423TharwatAbaza/1423TharwatAbaza.BariqFiSahab,/Volumes/LaCie/openiti_corpus/AR/1425AH/data/1423TharwatAbaza/1423TharwatAbaza.BariqFiSahab/1423TharwatAbaza.BariqFiSahab.yml,0,
